Id,comment,sentiment_score,sentiment_label,key_phrases,Instruction_Clarity,Instructor_Enthusiasm,Grading_Fairness,Content_Quality,Instructor_Accessibility
142825,Patti is one of the most influential and outstanding professors at the university of colorado. She takes a legitimate interest in students opinions and grades. She is at the same time hilarious as well as brilliant in her teaching abilities. I only wish more professors were like her.,5,positive,"['patti influential outstanding professors', 'patti influential outstanding professors university colorado takes', 'patti influential outstanding professors university colorado']",5,5,5,5,5
142825,Patti is an awesome professor. She not only is able to relate class material to her students lives but she also is able to keep her students attention by keeping lectures and readinds interesting. I would tell my friends to take this class even though it is difficult. You will gain insight to your way of life,5,positive,"['patti awesome professor able relate class material students lives', 'patti awesome professor able relate class', 'patti awesome professor able relate class material']",5,5,5,5,5
142825,Patti is an amazing teacher. She is a very engaging speaker and really makes it worthwhile to come to class. She is easily one of the best professors that I have had at CU. I have taken two classes with her and plan on taking as many more as I can. She's awesome!,5,positive,"['patti amazing teacher', 'patti amazing teacher engaging speaker really', 'patti amazing teacher engaging speaker']",5,5,5,5,5
142825,"Patti is a great prof, with a super interesting class. with that said in no way shape or form is this an easy class. This should be a upper division class, and that amount of time and effort you put into this class will blow your mind when you get the test and still know nothing on it. DO NOT take her lightly! she runs a hard class!",4,positive,"['patti great prof super interesting class said way shape form', 'patti great prof super interesting class said way shape', 'patti great prof super interesting class']",4,5,4,5,4
142825,Patti's Deviance in US Society class is a HUGE undertaking. Lots of reading. Going to class and doing the reading will not get you an A in the class. Overall a bit too much for an intro class.,3,neutral,"['patti deviance society class huge undertaking lots reading going class', 'patti deviance society class huge undertaking lots reading', 'patti deviance society class huge undertaking lots reading going']",3,3,3,3,3
142825,"Patti Adler is not the ideal professor. She is rude, and also makes HER books that she wrote mandatory and you are unable to sell them back--and their rather pricey. The TAs do all the work, most of the learning takes place in the labs. Her exam format is awful and notes are not posted and hard to follow. I don't recommend this class.",2,negative,"['patti adler ideal professor rude makes books', 'patti adler ideal professor rude makes books wrote', 'tas work learning takes place labs exam format awful']",1,2,1,3,1
142825,"Lots of reading, but not too difficult class if you keep up with the work. Plus, Patti's entertaining as hell.",3,neutral,"['lots reading difficult class work plus patti entertaining', 'lots reading difficult class work plus patti entertaining hell', 'lots reading difficult class work plus patti']",3,3,3,3,3
142825,Very fun and interesting class! The stories and readings are very interesting as well!,5,positive,"['fun interesting class stories readings interesting', 'fun interesting class stories readings', 'interesting class stories readings interesting']",5,5,5,5,5
142825,"This class is challenging, but if you are able to do the reading and attend class you will do fine. Make sure you fill out the notecards for every exam. Patti shares very personal, interesting, and relevant stories during lecture, you must attend",4,positive,"['notecards exam patti shares personal interesting relevant stories lecture attend', 'class fine make sure notecards exam patti shares personal interesting', 'exam patti shares personal interesting relevant stories lecture attend']",4,4,4,5,4
142825,The first test is going to scare the crap out of people but you really got stick with it because it gets easier! And the first test always has a huge curve! Her lectures are entertaining and MANDATORY. You will fail the test if you do not go to lecture. Bring laptop to take notes in class. Way too hard to get everything if you hand write,5,positive,"['fail test lecture bring laptop', 'test lecture bring laptop', 'fail test lecture bring laptop notes class way hard']",5,5,5,5,5
142825,I honestly thought this class would be fun! I was right until the first exam came along. The exams ARE HARD HARD HARD. I read all the material and still got a BAD grade. Patti makes her exams too hard for a 1000 level course. The lectures are fun buuuuuut the most common grade in the class is a D and not worth taking (in terms of your GPA).,2,negative,"['patti makes exams hard 1000 level course lectures fun', 'grade patti makes exams hard 1000 level course lectures fun', 'patti makes exams hard 1000 level course lectures fun buuuuuut']",2,2,1,3,2
